"","tiplabel","sciName","BM","Lat_centroid","Assembly.Level","Assembly.Stats.Contig.N50","Assembly.Stats.Scaffold.N50","Assembly.Submission.Date","zoo_Source","Species_Name","gen","fam","ord","clade","higher","MSW3_sciName_matched","genes","extinct.","samp","PC"
"91","Akodon_fumeus_CRICETIDAE_RODENTIA","Akodon_fumeus",0.0227,-17.22464177,NA,NA,NA,NA,NA,"Akodon_fumeus","Akodon","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Akodon_fumeus",2,0,"sampled","PC12_Cricetidae"
"92","Akodon_iniscatus_CRICETIDAE_RODENTIA","Akodon_iniscatus",0.0287,-41.74356709,NA,NA,NA,NA,NA,"Akodon_iniscatus","Akodon","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Akodon_iniscatus",3,0,"sampled","PC12_Cricetidae"
"93","Akodon_josemariarguedasi_CRICETIDAE_RODENTIA","Akodon_josemariarguedasi",0.039982799,NA,NA,NA,NA,NA,NA,"Akodon_josemariarguedasi","Akodon","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires",NA,0,0,"imputed","PC12_Cricetidae"
"94","Akodon_juninensis_CRICETIDAE_RODENTIA","Akodon_juninensis",0.039,-11.66258419,NA,NA,NA,NA,NA,"Akodon_juninensis","Akodon","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Akodon_juninensis",2,0,"sampled","PC12_Cricetidae"
"95","Akodon_kofordi_CRICETIDAE_RODENTIA","Akodon_kofordi",0.0295,-14.06901774,NA,NA,NA,NA,NA,"Akodon_kofordi","Akodon","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Akodon_kofordi",5,0,"sampled","PC12_Cricetidae"
"96","Akodon_latebricola_CRICETIDAE_RODENTIA","Akodon_latebricola",0.039,-0.188435871,NA,NA,NA,NA,NA,"Akodon_latebricola","Akodon","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Akodon_latebricola",1,0,"sampled","PC12_Cricetidae"
"97","Akodon_leucolimnaeus_CRICETIDAE_RODENTIA","Akodon_leucolimnaeus",0.038180664,-26.13856487,NA,NA,NA,NA,NA,"Akodon_leucolimnaeus","Akodon","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Akodon_leucolimnaeus",0,0,"imputed","PC12_Cricetidae"
"98","Akodon_lindberghi_CRICETIDAE_RODENTIA","Akodon_lindberghi",0.0264,-20.31578819,NA,NA,NA,NA,NA,"Akodon_lindberghi","Akodon","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Akodon_lindberghi",1,0,"sampled","PC12_Cricetidae"
"99","Akodon_lutescens_CRICETIDAE_RODENTIA","Akodon_lutescens",0.0207,-20.38853078,NA,NA,NA,NA,NA,"Akodon_lutescens","Akodon","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Akodon_lutescens",4,0,"sampled","PC12_Cricetidae"
"100","Akodon_mimus_CRICETIDAE_RODENTIA","Akodon_mimus",0.024,-16.1398874,NA,NA,NA,NA,NA,"Akodon_mimus","Akodon","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Akodon_mimus",6,0,"sampled","PC12_Cricetidae"
"101","Akodon_molinae_CRICETIDAE_RODENTIA","Akodon_molinae",0.033,-38.10551763,NA,NA,NA,NA,NA,"Akodon_molinae","Akodon","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Akodon_molinae",1,0,"sampled","PC12_Cricetidae"
"102","Akodon_mollis_CRICETIDAE_RODENTIA","Akodon_mollis",0.0304,-5.992894412,NA,NA,NA,NA,NA,"Akodon_mollis","Akodon","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Akodon_mollis",2,0,"sampled","PC12_Cricetidae"
"103","Akodon_montensis_CRICETIDAE_RODENTIA","Akodon_montensis",0.0441,-24.51762003,NA,NA,NA,NA,NA,"Akodon_montensis","Akodon","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Akodon_montensis",6,0,"sampled","PC12_Cricetidae"
"104","Akodon_mystax_CRICETIDAE_RODENTIA","Akodon_mystax",0.0185,-20.66488777,NA,NA,NA,NA,NA,"Akodon_mystax","Akodon","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Akodon_mystax",2,0,"sampled","PC12_Cricetidae"
"105","Akodon_neocenus_CRICETIDAE_RODENTIA","Akodon_neocenus",0.0424,-39.35943062,NA,NA,NA,NA,NA,"Akodon_neocenus","Akodon","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Akodon_neocenus",0,0,"imputed","PC12_Cricetidae"
"106","Akodon_oenos_CRICETIDAE_RODENTIA","Akodon_oenos",0.0248,-32.49687949,NA,NA,NA,NA,NA,"Akodon_oenos","Akodon","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Akodon_oenos",0,0,"imputed","PC12_Cricetidae"
"107","Akodon_orophilus_CRICETIDAE_RODENTIA","Akodon_orophilus",0.039,-7.238188794,NA,NA,NA,NA,NA,"Akodon_orophilus","Akodon","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Akodon_orophilus",2,0,"sampled","PC12_Cricetidae"
"108","Akodon_paranaensis_CRICETIDAE_RODENTIA","Akodon_paranaensis",0.0403,-27.93267183,NA,NA,NA,NA,NA,"Akodon_paranaensis","Akodon","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Akodon_paranaensis",3,0,"sampled","PC12_Cricetidae"
"109","Akodon_pervalens_CRICETIDAE_RODENTIA","Akodon_pervalens",0.0613,-20.90213915,NA,NA,NA,NA,NA,"Akodon_pervalens","Akodon","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Akodon_pervalens",0,0,"imputed","PC12_Cricetidae"
"110","Akodon_philipmyersi_CRICETIDAE_RODENTIA","Akodon_philipmyersi",0.0187,-27.67728242,NA,NA,NA,NA,NA,"Akodon_philipmyersi","Akodon","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires",NA,1,0,"sampled","PC12_Cricetidae"
"111","Akodon_polopi_CRICETIDAE_RODENTIA","Akodon_polopi",0.032310377,NA,NA,NA,NA,NA,NA,"Akodon_polopi","Akodon","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires",NA,2,0,"sampled","PC12_Cricetidae"
"112","Akodon_reigi_CRICETIDAE_RODENTIA","Akodon_reigi",0.0413,-32.73928902,NA,NA,NA,NA,NA,"Akodon_reigi","Akodon","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Akodon_reigi",1,0,"sampled","PC12_Cricetidae"
"113","Akodon_sanctipaulensis_CRICETIDAE_RODENTIA","Akodon_sanctipaulensis",0.0271,-24.51627679,NA,NA,NA,NA,NA,"Akodon_sanctipaulensis","Akodon","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Akodon_sanctipaulensis",0,0,"imputed","PC12_Cricetidae"
"114","Akodon_serrensis_CRICETIDAE_RODENTIA","Akodon_serrensis",0.0283,-24.53265019,NA,NA,NA,NA,NA,"Akodon_serrensis","Akodon","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Akodon_serrensis",2,0,"sampled","PC12_Cricetidae"
"115","Akodon_siberiae_CRICETIDAE_RODENTIA","Akodon_siberiae",0.0346,-17.38141384,NA,NA,NA,NA,NA,"Akodon_siberiae","Akodon","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Akodon_siberiae",2,0,"sampled","PC12_Cricetidae"
"116","Akodon_simulator_CRICETIDAE_RODENTIA","Akodon_simulator",0.0425,-25.26207924,NA,NA,NA,NA,NA,"Akodon_simulator","Akodon","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Akodon_simulator",1,0,"sampled","PC12_Cricetidae"
"117","Akodon_spegazzinii_CRICETIDAE_RODENTIA","Akodon_spegazzinii",0.0286,-26.49757175,NA,NA,NA,NA,NA,"Akodon_spegazzinii","Akodon","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Akodon_spegazzinii",3,0,"sampled","PC12_Cricetidae"
"118","Akodon_subfuscus_CRICETIDAE_RODENTIA","Akodon_subfuscus",0.0304,-15.17095516,NA,NA,NA,NA,NA,"Akodon_subfuscus","Akodon","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Akodon_subfuscus",1,0,"sampled","PC12_Cricetidae"
"119","Akodon_surdus_CRICETIDAE_RODENTIA","Akodon_surdus",0.039,-12.97648456,NA,NA,NA,NA,NA,"Akodon_surdus","Akodon","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Akodon_surdus",0,0,"imputed","PC12_Cricetidae"
"120","Akodon_sylvanus_CRICETIDAE_RODENTIA","Akodon_sylvanus",0.039,-21.33370912,NA,NA,NA,NA,NA,"Akodon_sylvanus","Akodon","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Akodon_sylvanus",1,0,"sampled","PC12_Cricetidae"
"121","Akodon_toba_CRICETIDAE_RODENTIA","Akodon_toba",0.0512,-23.02800411,NA,NA,NA,NA,NA,"Akodon_toba","Akodon","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Akodon_toba",3,0,"sampled","PC12_Cricetidae"
"122","Akodon_torques_CRICETIDAE_RODENTIA","Akodon_torques",0.039,-12.59467328,NA,NA,NA,NA,NA,"Akodon_torques","Akodon","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Akodon_torques",7,0,"sampled","PC12_Cricetidae"
"123","Akodon_varius_CRICETIDAE_RODENTIA","Akodon_varius",0.04,-18.77506883,NA,NA,NA,NA,NA,"Akodon_varius","Akodon","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Akodon_varius",2,0,"sampled","PC12_Cricetidae"
"124","Alcelaphus_buselaphus_BOVIDAE_CETARTIODACTYLA","Alcelaphus_buselaphus",171.0015,-4.636613319,"Scaffold",889,12034,"2019-06-24",NA,"Alcelaphus_buselaphus","Alcelaphus","BOVIDAE","CETARTIODACTYLA","Ruminantia","Laurasiatheria","Alcelaphus_buselaphus",4,0,"sampled","PC20_Cetartiodactyla"
"125","Alces_alces_CERVIDAE_CETARTIODACTYLA","Alces_alces",355,58.75745135,"Scaffold",45091,4131188,"2019-07-12",NA,"Alces_alces","Alces","CERVIDAE","CETARTIODACTYLA","Ruminantia","Laurasiatheria","Alces_alces",5,0,"sampled","PC20_Cetartiodactyla"
"126","Alces_americanus_CERVIDAE_CETARTIODACTYLA","Alces_americanus",358.996,NA,NA,NA,NA,NA,NA,"Alces_americanus","Alces","CERVIDAE","CETARTIODACTYLA","Ruminantia","Laurasiatheria","Alces_americanus",4,0,"sampled","PC20_Cetartiodactyla"
"127","Alionycteris_paucidentata_PTEROPODIDAE_CHIROPTERA","Alionycteris_paucidentata",0.0162,8.182429027,NA,NA,NA,NA,NA,"Alionycteris_paucidentata","Alionycteris","PTEROPODIDAE","CHIROPTERA","Yinpterochiroptera","Laurasiatheria","Alionycteris_paucidentata",5,0,"sampled","PC19_Yinpterochiroptera"
"128","Allactaga_balikunica_DIPODIDAE_RODENTIA","Allactaga_balikunica",0.0725,43.30387199,NA,NA,NA,NA,NA,"Allactaga_balikunica","Allactaga","DIPODIDAE","RODENTIA","Mouse-related","Euarchontoglires","Allactaga_balikunica",0,0,"imputed","PC8_Dipodidae"
"129","Allactaga_bullata_DIPODIDAE_RODENTIA","Allactaga_bullata",0.087,43.28804761,"Scaffold",30651,36308,"2019-01-16","1. Zoonomia","Allactaga_bullata","Allactaga","DIPODIDAE","RODENTIA","Mouse-related","Euarchontoglires","Allactaga_bullata",11,0,"sampled","PC8_Dipodidae"
"130","Allactaga_elater_DIPODIDAE_RODENTIA","Allactaga_elater",0.059,41.23325042,NA,NA,NA,NA,NA,"Allactaga_elater","Allactaga","DIPODIDAE","RODENTIA","Mouse-related","Euarchontoglires","Allactaga_elater",13,0,"sampled","PC8_Dipodidae"
"131","Allactaga_euphratica_DIPODIDAE_RODENTIA","Allactaga_euphratica",0.07,33.14200681,NA,NA,NA,NA,NA,"Allactaga_euphratica","Allactaga","DIPODIDAE","RODENTIA","Mouse-related","Euarchontoglires","Allactaga_euphratica",2,0,"sampled","PC8_Dipodidae"
"132","Allactaga_firouzi_DIPODIDAE_RODENTIA","Allactaga_firouzi",0.0986,31.71380704,NA,NA,NA,NA,NA,"Allactaga_firouzi","Allactaga","DIPODIDAE","RODENTIA","Mouse-related","Euarchontoglires","Allactaga_firouzi",2,0,"sampled","PC8_Dipodidae"
"133","Allactaga_hotsoni_DIPODIDAE_RODENTIA","Allactaga_hotsoni",0.0765,29.84060393,NA,NA,NA,NA,NA,"Allactaga_hotsoni","Allactaga","DIPODIDAE","RODENTIA","Mouse-related","Euarchontoglires","Allactaga_hotsoni",11,0,"sampled","PC8_Dipodidae"
"134","Allactaga_major_DIPODIDAE_RODENTIA","Allactaga_major",0.35,49.75981902,NA,NA,NA,NA,NA,"Allactaga_major","Allactaga","DIPODIDAE","RODENTIA","Mouse-related","Euarchontoglires","Allactaga_major",11,0,"sampled","PC8_Dipodidae"
"135","Allactaga_severtzovi_DIPODIDAE_RODENTIA","Allactaga_severtzovi",0.159,42.82807282,NA,NA,NA,NA,NA,"Allactaga_severtzovi","Allactaga","DIPODIDAE","RODENTIA","Mouse-related","Euarchontoglires","Allactaga_severtzovi",0,0,"imputed","PC8_Dipodidae"
"136","Allactaga_sibirica_DIPODIDAE_RODENTIA","Allactaga_sibirica",0.0975,45.48696201,NA,NA,NA,NA,NA,"Allactaga_sibirica","Allactaga","DIPODIDAE","RODENTIA","Mouse-related","Euarchontoglires","Allactaga_sibirica",13,0,"sampled","PC8_Dipodidae"
"137","Allactaga_tetradactyla_DIPODIDAE_RODENTIA","Allactaga_tetradactyla",0.052,31.36368022,NA,NA,NA,NA,NA,"Allactaga_tetradactyla","Allactaga","DIPODIDAE","RODENTIA","Mouse-related","Euarchontoglires","Allactaga_tetradactyla",0,0,"imputed","PC8_Dipodidae"
"138","Allactaga_toussi_DIPODIDAE_RODENTIA","Allactaga_toussi",0.073475222,NA,NA,NA,NA,NA,NA,"Allactaga_toussi","Allactaga","DIPODIDAE","RODENTIA","Mouse-related","Euarchontoglires",NA,2,0,"sampled","PC8_Dipodidae"
"139","Allactaga_vinogradovi_DIPODIDAE_RODENTIA","Allactaga_vinogradovi",0.0752,42.76522606,NA,NA,NA,NA,NA,"Allactaga_vinogradovi","Allactaga","DIPODIDAE","RODENTIA","Mouse-related","Euarchontoglires","Allactaga_vinogradovi",0,0,"imputed","PC8_Dipodidae"
"140","Allactaga_williamsi_DIPODIDAE_RODENTIA","Allactaga_williamsi",0.1,37.99353846,NA,NA,NA,NA,NA,"Allactaga_williamsi","Allactaga","DIPODIDAE","RODENTIA","Mouse-related","Euarchontoglires","Allactaga_williamsi",2,0,"sampled","PC8_Dipodidae"
"141","Allactodipus_bobrinskii_DIPODIDAE_RODENTIA","Allactodipus_bobrinskii",0.07,44.72990261,NA,NA,NA,NA,NA,"Allactodipus_bobrinskii","Allactodipus","DIPODIDAE","RODENTIA","Mouse-related","Euarchontoglires","Allactodipus_bobrinskii",11,0,"sampled","PC8_Dipodidae"
"142","Allenopithecus_nigroviridis_CERCOPITHECIDAE_PRIMATES","Allenopithecus_nigroviridis",4.75,-0.141940468,NA,NA,NA,NA,NA,"Allenopithecus_nigroviridis","Allenopithecus","CERCOPITHECIDAE","PRIMATES","Catarrhini","Euarchontoglires","Allenopithecus_nigroviridis",10,0,"sampled","PC5_Primates"
"143","Allocebus_trichotis_CHEIROGALEIDAE_PRIMATES","Allocebus_trichotis",0.0775,-16.45098474,NA,NA,NA,NA,NA,"Allocebus_trichotis","Allocebus","CHEIROGALEIDAE","PRIMATES","Strepsirrhini","Euarchontoglires","Allocebus_trichotis",1,0,"sampled","PC5_Primates"
"144","Allocricetulus_curtatus_CRICETIDAE_RODENTIA","Allocricetulus_curtatus",0.0478,45.67915623,NA,NA,NA,NA,NA,"Allocricetulus_curtatus","Allocricetulus","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Allocricetulus_curtatus",0,0,"imputed","PC12_Cricetidae"
"145","Allocricetulus_eversmanni_CRICETIDAE_RODENTIA","Allocricetulus_eversmanni",0.1156,50.30110019,NA,NA,NA,NA,NA,"Allocricetulus_eversmanni","Allocricetulus","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Allocricetulus_eversmanni",2,0,"sampled","PC12_Cricetidae"
"146","Alouatta_arctoidea_ATELIDAE_PRIMATES","Alouatta_arctoidea",5.39,9.25922472,NA,NA,NA,NA,NA,"Alouatta_arctoidea","Alouatta","ATELIDAE","PRIMATES","Platyrrhini","Euarchontoglires",NA,0,0,"imputed","PC5_Primates"
"147","Alouatta_belzebul_ATELIDAE_PRIMATES","Alouatta_belzebul",6.4,-5.341616912,NA,NA,NA,NA,NA,"Alouatta_belzebul","Alouatta","ATELIDAE","PRIMATES","Platyrrhini","Euarchontoglires","Alouatta_belzebul",14,0,"sampled","PC5_Primates"
"148","Alouatta_caraya_ATELIDAE_PRIMATES","Alouatta_caraya",5.8625,-17.63712579,NA,NA,NA,NA,NA,"Alouatta_caraya","Alouatta","ATELIDAE","PRIMATES","Platyrrhini","Euarchontoglires","Alouatta_caraya",15,0,"sampled","PC5_Primates"
"149","Alouatta_discolor_ATELIDAE_PRIMATES","Alouatta_discolor",6.2628,-6.332615833,NA,NA,NA,NA,NA,"Alouatta_discolor","Alouatta","ATELIDAE","PRIMATES","Platyrrhini","Euarchontoglires",NA,0,0,"imputed","PC5_Primates"
"150","Alouatta_guariba_ATELIDAE_PRIMATES","Alouatta_guariba",5.5892,-23.07938339,NA,NA,NA,NA,NA,"Alouatta_guariba","Alouatta","ATELIDAE","PRIMATES","Platyrrhini","Euarchontoglires","Alouatta_guariba",2,0,"sampled","PC5_Primates"
"151","Alouatta_juara_ATELIDAE_PRIMATES","Alouatta_juara",6.886,-0.323949687,NA,NA,NA,NA,NA,"Alouatta_juara","Alouatta","ATELIDAE","PRIMATES","Platyrrhini","Euarchontoglires",NA,0,0,"imputed","PC5_Primates"
"152","Alouatta_macconnelli_ATELIDAE_PRIMATES","Alouatta_macconnelli",7.5548,2.816855711,NA,NA,NA,NA,NA,"Alouatta_macconnelli","Alouatta","ATELIDAE","PRIMATES","Platyrrhini","Euarchontoglires","Alouatta_macconnelli",1,0,"sampled","PC5_Primates"
"153","Alouatta_nigerrima_ATELIDAE_PRIMATES","Alouatta_nigerrima",7.662,-5.074617458,NA,NA,NA,NA,NA,"Alouatta_nigerrima","Alouatta","ATELIDAE","PRIMATES","Platyrrhini","Euarchontoglires","Alouatta_nigerrima",0,0,"imputed","PC5_Primates"
"154","Alouatta_palliata_ATELIDAE_PRIMATES","Alouatta_palliata",7.275,9.711646866,"Scaffold",51304,72427,"2019-01-16","1. Zoonomia","Alouatta_palliata","Alouatta","ATELIDAE","PRIMATES","Platyrrhini","Euarchontoglires","Alouatta_palliata",16,0,"sampled","PC5_Primates"
"155","Alouatta_pigra_ATELIDAE_PRIMATES","Alouatta_pigra",7,18.09400189,NA,NA,NA,NA,NA,"Alouatta_pigra","Alouatta","ATELIDAE","PRIMATES","Platyrrhini","Euarchontoglires","Alouatta_pigra",1,0,"sampled","PC5_Primates"
"156","Alouatta_puruensis_ATELIDAE_PRIMATES","Alouatta_puruensis",6.4498,-8.401205256,NA,NA,NA,NA,NA,"Alouatta_puruensis","Alouatta","ATELIDAE","PRIMATES","Platyrrhini","Euarchontoglires",NA,0,0,"imputed","PC5_Primates"
"157","Alouatta_sara_ATELIDAE_PRIMATES","Alouatta_sara",6.611,-14.28630613,NA,NA,NA,NA,NA,"Alouatta_sara","Alouatta","ATELIDAE","PRIMATES","Platyrrhini","Euarchontoglires","Alouatta_sara",19,0,"sampled","PC5_Primates"
"158","Alouatta_seniculus_ATELIDAE_PRIMATES","Alouatta_seniculus",6.1455,NA,NA,NA,NA,NA,NA,"Alouatta_seniculus","Alouatta","ATELIDAE","PRIMATES","Platyrrhini","Euarchontoglires","Alouatta_seniculus",3,0,"sampled","PC5_Primates"
"159","Alouatta_ululata_ATELIDAE_PRIMATES","Alouatta_ululata",6.6821,-3.72580455,NA,NA,NA,NA,NA,"Alouatta_ululata","Alouatta","ATELIDAE","PRIMATES","Platyrrhini","Euarchontoglires",NA,0,0,"imputed","PC5_Primates"
"160","Alticola_albicaudus_CRICETIDAE_RODENTIA","Alticola_albicaudus",0.031,34.35840462,NA,NA,NA,NA,NA,"Alticola_albicaudus","Alticola","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Alticola_albicaudus",2,0,"sampled","PC12_Cricetidae"
"161","Alticola_argentatus_CRICETIDAE_RODENTIA","Alticola_argentatus",0.0377,41.15208697,NA,NA,NA,NA,NA,"Alticola_argentatus","Alticola","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Alticola_argentatus",4,0,"sampled","PC12_Cricetidae"
"162","Alticola_barakshin_CRICETIDAE_RODENTIA","Alticola_barakshin",0.035,46.27767651,NA,NA,NA,NA,NA,"Alticola_barakshin","Alticola","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Alticola_barakshin",4,0,"sampled","PC12_Cricetidae"
"163","Alticola_lemminus_CRICETIDAE_RODENTIA","Alticola_lemminus",0.0155,63.54566915,NA,NA,NA,NA,NA,"Alticola_lemminus","Alticola","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Alticola_lemminus",4,0,"sampled","PC12_Cricetidae"
"164","Alticola_macrotis_CRICETIDAE_RODENTIA","Alticola_macrotis",0.036,51.46524997,NA,NA,NA,NA,NA,"Alticola_macrotis","Alticola","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Alticola_macrotis",4,0,"sampled","PC12_Cricetidae"
"165","Alticola_montosa_CRICETIDAE_RODENTIA","Alticola_montosa",0.0197,34.44323747,NA,NA,NA,NA,NA,"Alticola_montosa","Alticola","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Alticola_montosa",1,0,"sampled","PC12_Cricetidae"
"166","Alticola_olchonensis_CRICETIDAE_RODENTIA","Alticola_olchonensis",0.043531007,53.09441499,NA,NA,NA,NA,NA,"Alticola_olchonensis","Alticola","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Alticola_olchonensis",4,0,"sampled","PC12_Cricetidae"
"167","Alticola_roylei_CRICETIDAE_RODENTIA","Alticola_roylei",0.037,31.36277774,NA,NA,NA,NA,NA,"Alticola_roylei","Alticola","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Alticola_roylei",0,0,"imputed","PC12_Cricetidae"
"168","Alticola_semicanus_CRICETIDAE_RODENTIA","Alticola_semicanus",0.0532,47.25093285,NA,NA,NA,NA,NA,"Alticola_semicanus","Alticola","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Alticola_semicanus",4,0,"sampled","PC12_Cricetidae"
"169","Alticola_stoliczkanus_CRICETIDAE_RODENTIA","Alticola_stoliczkanus",0.0275,34.79014129,NA,NA,NA,NA,NA,"Alticola_stoliczkanus","Alticola","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Alticola_stoliczkanus",1,0,"sampled","PC12_Cricetidae"
"170","Alticola_strelzowi_CRICETIDAE_RODENTIA","Alticola_strelzowi",0.05,49.04578088,NA,NA,NA,NA,NA,"Alticola_strelzowi","Alticola","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Alticola_strelzowi",3,0,"sampled","PC12_Cricetidae"
"171","Alticola_tuvinicus_CRICETIDAE_RODENTIA","Alticola_tuvinicus",0.043531007,51.8133369,NA,NA,NA,NA,NA,"Alticola_tuvinicus","Alticola","CRICETIDAE","RODENTIA","Mouse-related","Euarchontoglires","Alticola_tuvinicus",4,0,"sampled","PC12_Cricetidae"
"172","Amblysomus_corriae_CHRYSOCHLORIDAE_AFROSORICIDA","Amblysomus_corriae",0.0521,-33.88461512,NA,NA,NA,NA,NA,"Amblysomus_corriae","Amblysomus","CHRYSOCHLORIDAE","AFROSORICIDA","Afrotheria","Afroth.","Amblysomus_corriae",0,0,"imputed","PC2_Afrotheria"
"173","Amblysomus_hottentotus_CHRYSOCHLORIDAE_AFROSORICIDA","Amblysomus_hottentotus",0.0526,-30.32428484,NA,NA,NA,NA,NA,"Amblysomus_hottentotus","Amblysomus","CHRYSOCHLORIDAE","AFROSORICIDA","Afrotheria","Afroth.","Amblysomus_hottentotus",25,0,"sampled","PC2_Afrotheria"
"174","Amblysomus_marleyi_CHRYSOCHLORIDAE_AFROSORICIDA","Amblysomus_marleyi",0.036,-27.22279831,NA,NA,NA,NA,NA,"Amblysomus_marleyi","Amblysomus","CHRYSOCHLORIDAE","AFROSORICIDA","Afrotheria","Afroth.","Amblysomus_marleyi",1,0,"sampled","PC2_Afrotheria"
"175","Amblysomus_robustus_CHRYSOCHLORIDAE_AFROSORICIDA","Amblysomus_robustus",0.0795,-25.26264424,NA,NA,NA,NA,NA,"Amblysomus_robustus","Amblysomus","CHRYSOCHLORIDAE","AFROSORICIDA","Afrotheria","Afroth.","Amblysomus_robustus",0,0,"imputed","PC2_Afrotheria"
"176","Amblysomus_septentrionalis_CHRYSOCHLORIDAE_AFROSORICIDA","Amblysomus_septentrionalis",0.0639,-26.59427751,NA,NA,NA,NA,NA,"Amblysomus_septentrionalis","Amblysomus","CHRYSOCHLORIDAE","AFROSORICIDA","Afrotheria","Afroth.","Amblysomus_septentrionalis",1,0,"sampled","PC2_Afrotheria"
"177","Ametrida_centurio_PHYLLOSTOMIDAE_CHIROPTERA","Ametrida_centurio",0.0103,-1.301412566,NA,NA,NA,NA,NA,"Ametrida_centurio","Ametrida","PHYLLOSTOMIDAE","CHIROPTERA","Yangochiroptera","Laurasiatheria","Ametrida_centurio",6,0,"sampled","PC16_PhyllostomidRelated"
"178","Ammodillus_imbellis_MURIDAE_RODENTIA","Ammodillus_imbellis",0.05,6.612121393,NA,NA,NA,NA,NA,"Ammodillus_imbellis","Ammodillus","MURIDAE","RODENTIA","Mouse-related","Euarchontoglires","Ammodillus_imbellis",0,0,"imputed","PC11_Muridae"
"179","Ammodorcas_clarkei_BOVIDAE_CETARTIODACTYLA","Ammodorcas_clarkei",28.0498,6.275595771,NA,NA,NA,NA,NA,"Ammodorcas_clarkei","Ammodorcas","BOVIDAE","CETARTIODACTYLA","Ruminantia","Laurasiatheria","Ammodorcas_clarkei",0,0,"imputed","PC20_Cetartiodactyla"
"180","Ammospermophilus_harrisii_SCIURIDAE_RODENTIA","Ammospermophilus_harrisii",0.122,32.47139787,NA,NA,NA,NA,NA,"Ammospermophilus_harrisii","Ammospermophilus","SCIURIDAE","RODENTIA","Squirrel-related","Euarchontoglires","Ammospermophilus_harrisii",2,0,"sampled","PC13_SquirrelRelated"
"181","Ammospermophilus_interpres_SCIURIDAE_RODENTIA","Ammospermophilus_interpres",0.1103,29.44018005,NA,NA,NA,NA,NA,"Ammospermophilus_interpres","Ammospermophilus","SCIURIDAE","RODENTIA","Squirrel-related","Euarchontoglires","Ammospermophilus_interpres",1,0,"sampled","PC13_SquirrelRelated"
"182","Ammospermophilus_leucurus_SCIURIDAE_RODENTIA","Ammospermophilus_leucurus",0.1205,37.23388248,NA,NA,NA,NA,NA,"Ammospermophilus_leucurus","Ammospermophilus","SCIURIDAE","RODENTIA","Squirrel-related","Euarchontoglires","Ammospermophilus_leucurus",1,0,"sampled","PC13_SquirrelRelated"
